	best_action	h	init_light	prob_change	t	v	x
31	-1.25	1.0439739999999988	1	0.03558718861209965	2.52	13.0	40.0
32	-1.35	0.9685059999999989	1	0.03288888888888889	2.5	14.0	40.0
33	-1.45	0.8930379999999989	1	0.03063943161634103	2.48	15.0	40.0
34	-1.55	0.830147999999999	1	0.02883762200532387	2.46	16.0	40.0
35	-1.65	0.7798359999999993	1	0.027027027027027025	2.43	17.0	40.0
36	-1.75	0.7358129999999993	1	0.025243578387953942	2.42	18.0	40.0
37	-1.8499999999999999	0.6980789999999993	1	0.023893805309734513	2.4	19.0	40.0
38	-1.25	1.0439739999999988	1	0.03552397868561279	2.48	13.0	40.0
39	-1.35	0.9685059999999989	1	0.032830523513753325	2.46	14.0	40.0
40	-1.45	0.8930379999999989	1	0.030585106382978722	2.44	15.0	40.0
41	-1.55	0.830147999999999	1	0.02877379371403276	2.41	16.0	40.0
42	-1.65	0.7798359999999992	1	0.026991150442477872	2.4	17.0	40.0
43	-1.75	0.7358129999999993	1	0.02519893899204244	2.38	18.0	40.0
44	-1.8499999999999999	0.6980789999999994	1	0.023851590106007067	2.36	19.0	40.0
45	-1.9500000000000002	0.6603449999999994	1	0.02251655629139073	2.35	20.0	40.0
46	-1.35	0.9685059999999989	1	0.03275785745905268	2.41	14.0	40.0
47	-1.45	0.8930379999999989	1	0.030503978779840846	2.3800000000000003	15.0	40.0
48	-1.55	0.830147999999999	1	0.028722934158197086	2.37	16.0	40.0
49	-1.65	0.7798359999999992	1	0.026931567328918323	2.35	17.0	40.0
50	-1.75	0.7358129999999994	1	0.02514336127040141	2.33	18.0	40.0
51	-1.8499999999999999	0.6980789999999993	1	0.02380952380952381	2.3200000000000003	19.0	40.0
52	-1.9500000000000002	0.6603449999999994	1	0.022466960352422908	2.3000000000000003	20.0	40.0
53	-2.0500000000000003	0.6226109999999994	1	0.021576398062527518	2.29	21.0	40.0
54	-1.45	0.8930379999999989	1	0.03047703180212014	2.36	15.0	40.0
55	-1.55	0.830147999999999	1	0.028684907325684024	2.34	16.0	40.0
56	-1.65	0.7798359999999992	1	0.026895943562610228	2.32	17.0	40.0
57	-1.75	0.7358129999999993	1	0.025121198765976196	2.31	18.0	40.0
58	-1.8499999999999999	0.6980789999999993	1	0.023778071334214005	2.29	19.0	40.0
59	-1.9500000000000002	0.6603449999999995	1	0.02244718309859155	2.2800000000000002	20.0	40.0
60	-2.0500000000000003	0.6226109999999994	1	0.021547933157431837	2.26	21.0	40.0
61	-2.15	0.5911659999999995	1	0.020659340659340657	2.25	22.0	40.0
62	-1.65	0.7798359999999992	1	0.026860413914575075	2.29	17.0	40.0
63	-1.75	0.7358129999999993	1	0.025076990761108666	2.27	18.0	40.0
64	-1.8499999999999999	0.6980789999999993	1	0.023746701846965697	2.26	19.0	40.0
65	-1.9500000000000002	0.6603449999999994	1	0.02240773286467487	2.24	20.0	40.0
66	-2.0500000000000003	0.6226109999999994	1	0.021519543258673692	2.23	21.0	40.0
67	-2.15	0.5911659999999994	1	0.020632133450395083	2.2199999999999998	22.0	40.0
68	0.0	1.4876405012769625	1	0.049820466786355475	2.72	9.0	40.0
69	0.0	1.3400085452859463	1	0.044802867383512544	2.68	10.0	40.0
70	0.0	1.224685555035887	1	0.040697674418604654	2.64	11.0	40.0
71	0.0	1.1290337600357532	1	0.0370701205895489	2.6100000000000003	12.0	40.0
72	-1.25	1.0439739999999988	1	0.03568242640499554	2.58	13.0	40.0
73	-1.35	0.9685059999999989	1	0.03296213808463252	2.55	14.0	40.0
74	-1.75	0.7358129999999993	1	0.025288376220053237	2.46	18.0	40.0
75	0.0	1.3400085452859463	1	0.044682752457551385	2.62	10.0	40.0
76	0.0	1.2246855550358868	1	0.04060687193217314	2.59	11.0	40.0
77	0.0	1.1290337600357532	1	0.03698752228163992	2.56	12.0	40.0
78	-1.25	1.0439739999999988	1	0.03560302625723187	2.5300000000000002	13.0	40.0
79	-1.65	0.7798359999999992	1	0.027039007092198582	2.44	17.0	40.0
80	-1.75	0.7358129999999993	1	0.025232403718459494	2.41	18.0	40.0
81	0.0	1.1290337600357532	1	0.03690529124055135	2.51	12.0	40.0
82	-1.55	0.830147999999999	1	0.028786536758193093	2.42	16.0	40.0
83	-1.65	0.7798359999999992	1	0.02697921273772667	2.39	17.0	40.0
84	-1.25	1.0439739999999988	1	0.035445281346920696	2.43	13.0	40.0
85	-1.45	0.8930379999999989	1	0.030517470145953116	2.39	15.0	40.0
86	-1.55	0.830147999999999	1	0.02871024734982332	2.3600000000000003	16.0	40.0
87	-1.8499999999999999	0.6980789999999993	1	0.02379903040987219	2.31	19.0	40.0
88	-1.35	0.9685059999999989	1	0.03271441202475685	2.38	14.0	40.0
89	-1.45	0.8930379999999989	1	0.030463576158940398	2.35	15.0	40.0
90	-1.75	0.7358129999999993	1	0.025110132158590308	2.3	18.0	40.0
91	-1.9500000000000002	0.6603449999999994	1	0.02243730752309723	2.27	20.0	40.0
92	-1.45	0.8930379999999989	1	0.03042328042328042	2.32	15.0	40.0
93	-1.55	0.830147999999999	1	0.028634361233480177	2.3	16.0	40.0
