	v0	t0	det	sto	dum
0	15.0	0.0	0.8000000000000006	0.8000000000000006	0.9860000000000008
1	15.0	2.0	0.8000000000000006	0.8000000000000006	0.9860000000000008
2	15.0	4.0	0.8000000000000006	0.8000000000000006	0.9860000000000008
3	15.0	6.0	0.8000000000000006	0.8000000000000006	0.9860000000000008
4	15.0	8.0	0.8000000000000006	0.8000000000000006	0.9860000000000008
5	15.0	10.0	0.8000000000000006	0.8000000000000006	0.9860000000000008
6	15.0	12.0	0.8000000000000006	0.8000000000000006	0.9860000000000008
7	15.0	14.0	0.8000000000000006	0.8000000000000006	0.9860000000000008
8	15.0	16.0	0.8000000000000006	0.8000000000000006	0.9860000000000008
9	15.0	18.0	0.8000000000000006	0.8000000000000006	0.9860000000000008
10	15.0	20.0	0.8000000000000006	0.8000000000000006	0.9860000000000008
11	15.0	22.0	0.8000000000000006	0.8000000000000006	64.45031999999969
12	15.0	24.0	0.8000000000000006	0.8000000000000006	102.44199999999923
13	15.0	26.0	0.8000000000000006	25.334187589702	78.63247999999882
14	15.0	28.0	23.569251447866048	25.384719379910866	78.64847999999878
15	15.0	30.0	23.36925144786607	24.960187499999957	66.44499999999977
16	15.0	32.0	1.7693328704510616	24.76018749999989	66.2449999999998
17	15.0	34.0	5.326600080527999	24.560187499999824	66.04499999999982
18	15.0	36.0	4.326552978381585	4.318441004002845	65.84499999999983
19	15.0	38.0	2.487262527717428	3.9380074064199446	65.64499999999987
20	15.0	40.0	3.6139590875003793	3.5643563953459205	65.44499999999988
21	15.0	42.0	2.373629845548292	3.9933570592526326	65.2449999999999
22	15.0	44.0	1.9647651292893498	3.7147421108636487	65.04499999999993
23	15.0	46.0	2.663999999999928	3.9880025704974025	64.84499999999994
24	15.0	48.0	1.1100066871687693	3.5260750299740398	64.64499999999997
25	15.0	50.0	0.9317298581841823	3.056232397913794	43.75099999999993
26	15.0	52.0	0.8040001435739694	2.9100575798117236	33.38800000000015
27	15.0	54.0	0.8000000000000006	2.6970810763504596	11.065000000000172
28	15.0	56.0	0.8000000000000006	0.8000000000000006	0.9860000000000008
