	x	v	t	best_action	h	prob_change	init_light
5882	40.0	17.0	3.025123025123025	7.6000000000000005	26650.65386237108	0.2665056082830025	2
5883	40.0	18.0	3.007297713180066	8.0	25091.660707595856	0.2509155548759509	2
5884	40.0	19.0	2.99049099049099	6.15	24274.911260275123	0.2427482911201117	2
5885	40.0	20.0	2.974617974617974	4.2	23511.200664885513	0.23511143587869923	2
5886	40.0	5.0	4.860305958132045	-1.25	1.6903645833333334	1.0	2
5887	40.0	6.0	4.6784877763138635	-1.7999999999999998	1.515625	1.0	2
5888	40.0	7.0	4.526972624798712	-2.4499999999999997	1.3948288690476192	1.0	2
5889	40.0	8.0	4.3987674965935835	-3.2	1.3083333333333333	1.0	2
5890	40.0	9.0	4.288877386703474	-4.05	1.2452256944444444	1.0	2
5891	40.0	10.0	4.193639291465378	-5.0	1.1989583333333333	1.0	2
5892	40.0	11.0	4.110305958132045	6.75	83257.42392075688	0.832579185520362	2
5893	40.0	12.0	4.0367765463673395	7.249999999999999	71598.30190520607	0.7159866901214423	2
5894	40.0	13.0	3.9714170692431563	7.75	62723.04115263377	0.6272331292216401	2
5895	40.0	4.0	4.7867765463673395	-0.8	1.9583333333333333	1.0	2
5896	40.0	5.0	4.604958364549158	-1.25	1.6903645833333334	1.0	2
5897	40.0	6.0	4.4534432130340065	-1.7999999999999998	1.515625	1.0	2
5898	40.0	7.0	4.325238084828878	-2.4499999999999997	1.3948288690476192	1.0	2
5899	40.0	8.0	4.215347974938768	-3.2	1.3083333333333333	1.0	2
5900	40.0	9.0	4.1201098797006726	-4.05	1.2452256944444444	1.0	2
5901	40.0	10.0	4.0367765463673395	-5.0	1.1989583333333333	1.0	2
5902	40.0	11.0	3.963247134602634	6.75	71447.79360455745	0.7144814984010968	2
5903	40.0	12.0	3.8978876574784507	7.249999999999999	62575.49753902824	0.6257575982099198	2
5904	40.0	13.0	3.8394081253147077	7.75	55588.7995396187	0.5558898906624893	2
5905	40.0	14.0	3.7867765463673395	6.4	51515.485070339084	0.5151565427857591	2
5906	40.0	2.0	4.943639291465379	-0.2	3.323958333333333	1.0	2
5907	40.0	3.0	4.721417069243156	-0.44999999999999996	2.4111979166666666	1.0	2
5908	40.0	4.0	4.539598887424974	-0.8	1.9583333333333333	1.0	2
5909	40.0	5.0	4.388083735909823	-1.25	1.6903645833333334	1.0	2
5910	40.0	6.0	4.259878607704695	-1.7999999999999998	1.515625	1.0	2
5911	40.0	7.0	4.149988497814585	-2.4499999999999997	1.3948288690476192	1.0	2
5912	40.0	8.0	4.05475040257649	-3.2	1.3083333333333333	1.0	2
5913	40.0	9.0	3.9714170692431563	-4.05	1.2452256944444444	1.0	2
5914	40.0	10.0	3.8978876574784502	-5.0	1.1989583333333333	1.0	2
5915	40.0	11.0	3.8325281803542675	6.75	63448.01337503991	0.6344827586206897	2
5916	40.0	12.0	3.774048648190525	7.249999999999999	56254.50440878104	0.5625469325482438	2
5917	40.0	13.0	3.7214170692431563	7.75	50458.95793344377	0.5045908832371822	2
5918	40.0	14.0	3.6737980216241084	6.4	47126.94122639009	0.4712705984388551	2
5919	40.0	1.0	4.885159759301636	-0.05	6.071614583333334	1.0	2
5920	40.0	2.0	4.662937537079413	-0.2	3.323958333333333	1.0	2
5921	40.0	3.0	4.481119355261232	-0.44999999999999996	2.4111979166666666	1.0	2
5922	40.0	4.0	4.32960420374608	-0.8	1.9583333333333333	1.0	2
5923	40.0	5.0	4.201399075540952	-1.25	1.6903645833333334	1.0	2
5924	40.0	6.0	4.091508965650842	-1.7999999999999998	1.515625	1.0	2
5925	40.0	7.0	3.9962708704127463	-2.4499999999999997	1.3948288690476192	1.0	2
5926	40.0	8.0	3.9129375370794133	-3.2	1.3083333333333333	1.0	2
5927	40.0	9.0	3.8394081253147077	-4.05	1.2452256944444444	1.0	2
5928	40.0	10.0	3.7740486481905244	-5.0	1.1989583333333333	1.0	2
5929	40.0	11.0	3.7155691160267814	6.75	57670.540949301256	0.576707357307819	2
5930	40.0	12.0	3.6629375370794133	7.249999999999999	51579.74236157433	0.5157987689725116	2
5931	40.0	13.0	3.615318489460366	7.75	46592.67109998279	0.46592756920048006	2
5932	40.0	14.0	3.5720284461703224	6.4	43768.298982117216	0.43768378881484876	2
5933	40.0	1.0	4.610305958132045	-0.05	6.071614583333334	1.0	2
5934	40.0	2.0	4.4284877763138635	-0.2	3.323958333333333	1.0	2
5935	40.0	3.0	4.276972624798712	-0.44999999999999996	2.4111979166666666	1.0	2
5936	40.0	4.0	4.1487674965935835	-0.8	1.9583333333333333	1.0	2
5937	40.0	5.0	4.038877386703474	-1.25	1.6903645833333334	1.0	2
5938	40.0	6.0	3.943639291465378	-1.7999999999999998	1.515625	1.0	2
5939	40.0	7.0	3.860305958132045	-2.4499999999999997	1.3948288690476192	1.0	2
5940	40.0	8.0	3.7867765463673395	-3.2	1.3083333333333333	1.0	2
5941	40.0	9.0	3.7214170692431563	-4.05	1.2452256944444444	1.0	2
5942	40.0	10.0	3.6629375370794133	-5.0	1.1989583333333333	1.0	2
5943	40.0	11.0	3.610305958132045	6.75	53302.28978152091	0.5330243337195828	2
5944	40.0	12.0	3.5626869105129977	7.249999999999999	47982.15813227576	0.4798225087200319	2
5945	40.0	13.0	3.5193968672229543	7.75	43574.17059245757	0.43574221615518577	2
5946	40.0	14.0	3.4798711755233493	6.4	41114.8871296051	0.4111493644067796	2
5947	40.0	15.0	3.4436392914653786	6.8	37795.54322135784	0.3779556312954567	2
5948	40.0	1.0	4.380868728694816	-0.05	6.071614583333334	1.0	2
5949	40.0	2.0	4.229353577179665	-0.2	3.323958333333333	1.0	2
5950	40.0	3.0	4.101148448974536	-0.44999999999999996	2.4111979166666666	1.0	2
5951	40.0	4.0	3.9912583390844265	-0.8	1.9583333333333333	1.0	2
5952	40.0	5.0	3.8960202438463307	-1.25	1.6903645833333334	1.0	2
5953	40.0	6.0	3.8126869105129977	-1.7999999999999998	1.515625	1.0	2
5954	40.0	7.0	3.739157498748292	-2.4499999999999997	1.3948288690476192	1.0	2
5955	40.0	8.0	3.673798021624109	-3.2	1.3083333333333333	1.0	2
5956	40.0	9.0	3.615318489460366	-4.05	1.2452256944444444	1.0	2
5957	40.0	10.0	3.5626869105129977	-5.0	1.1989583333333333	1.0	2
5958	40.0	11.0	3.5150678628939502	6.75	49883.70747076897	0.49883810999225414	2
5959	40.0	12.0	3.471777819603907	7.249999999999999	45127.879359163235	0.4512793893850202	2
5960	40.0	13.0	3.432252127904302	7.75	41152.08444119147	0.41152107542659694	2
5961	40.0	14.0	3.396020243846331	6.4	38965.55452683659	0.38965579060595207	2
5962	40.0	15.0	3.3626869105129975	6.8	35926.868366449286	0.35926866882982716	2
5963	40.0	16.0	3.331917679743767	7.199999999999999	33305.0682229324	0.3330504429003342	2
5964	40.0	5.0	3.7693968672229543	-1.25	1.6903645833333334	1.0	2
5965	40.0	6.0	3.6958674554582487	-1.7999999999999998	1.515625	1.0	2
5966	40.0	7.0	3.6305079783340655	-2.4499999999999997	1.3948288690476192	1.0	2
5967	40.0	8.0	3.5720284461703224	-3.2	1.3083333333333333	1.0	2
5968	40.0	9.0	3.5193968672229543	-4.05	1.2452256944444444	1.0	2
5969	40.0	10.0	3.471777819603907	-5.0	1.1989583333333333	1.0	2
5970	40.0	11.0	3.4284877763138635	6.75	47135.466637812344	0.4713553795994411	2
5971	40.0	12.0	3.3889620846142585	7.249999999999999	42808.09533831792	0.42808127966911597	2
5972	40.0	13.0	3.352730200556288	7.75	39165.48990595741	0.39165490106141293	2
5973	40.0	14.0	3.319396867222954	6.4	37189.02575374945	0.37189029807843066	2
5974	40.0	15.0	3.2886276364537235	6.8	34372.15866151465	0.3437213938050957	2
