	v0	t0	det	sto	dum
0	20.0	0.0	224.51729999999833	225.23129999999944	304.0066399159761
1	20.0	2.0	224.51729999999833	225.23129999999944	304.0066399159761
2	20.0	4.0	224.51729999999833	225.23129999999944	304.0066399159761
3	20.0	6.0	224.51729999999833	225.23129999999944	304.0066399159761
4	20.0	8.0	224.51729999999833	225.23129999999944	304.0066399159761
5	20.0	10.0	224.51729999999833	225.23129999999944	304.0066399159761
6	20.0	12.0	224.51729999999833	225.23129999999944	304.0066399159761
7	20.0	14.0	224.51729999999833	225.23129999999944	304.0066399159761
8	20.0	16.0	224.51729999999833	225.23129999999944	304.0066399159761
9	20.0	18.0	224.51729999999833	225.23129999999944	7194.051600189239
10	20.0	20.0	224.51729999999833	1481.9243416275872	2852.0311433366887
11	20.0	22.0	1335.511497267776	1345.9386847677506	2726.2511433367
12	20.0	24.0	1209.7314972677652	1219.969684767745	2600.471143336691
13	20.0	26.0	1083.951497267756	1093.9896847677403	2474.6911433366827
14	20.0	28.0	958.1714972677465	968.0096847677357	2348.911143336674
15	20.0	30.0	832.3914972677385	842.0296847677325	2223.131143336666
16	20.0	32.0	706.6114972677406	716.0496847677398	2097.3511433366684
17	20.0	34.0	335.8101411476871	440.07931181995986	1875.225849043066
18	20.0	36.0	224.51729999999833	297.03342170415067	291.60417331128434
19	20.0	38.0	224.51729999999833	225.23129999999944	304.0066399159761
