	v0	t0	det	sto	dum
0	10.0	3.587499077613834	4.099278168110906	4.099278168110906	10.028662165855811
1	10.0	36.19173174641197	4.099278168110906	4.099278168110906	14.27830686771275
2	10.0	9.439099883411124	4.099278168110906	4.099278168110906	10.028662165855811
3	10.0	9.230428025455854	4.099278168110906	4.099278168110906	10.028662165855811
4	10.0	9.434174278517611	4.099278168110906	4.099278168110906	10.028662165855811
5	10.0	26.094603809468477	9.335889566947852	11.013429307166064	24.71156994276557
6	10.0	33.49726662686726	4.099278168110906	4.497681393677206	18.649588180528188
7	10.0	10.795596176216137	4.099278168110906	4.099278168110906	10.028662165855811
8	10.0	14.899857202660524	4.099278168110906	4.099278168110906	10.028662165855811
9	10.0	13.500130638532273	4.099278168110906	4.099278168110906	10.028662165855811
10	10.0	25.153061606410695	10.10962973414363	11.604595307166083	25.30273594276556
11	10.0	36.66643750376056	4.099278168110906	4.099278168110906	13.290886094765744
12	10.0	12.347748205433001	4.099278168110906	4.099278168110906	10.028662165855811
13	10.0	21.930380341113523	12.118870890114511	12.146075427577376	27.327793942765766
14	10.0	35.438636871881506	4.099278168110906	4.099278168110906	15.761429444888304
15	10.0	36.89970398906484	4.099278168110906	4.099278168110906	12.792274854763257
16	10.0	33.21371148149878	4.099278168110906	4.723667636728491	19.029032453422587
17	10.0	33.27084636295778	4.099278168110906	4.715006125631929	18.95508412346448
18	10.0	35.97333500381943	4.099278168110906	4.099278168110906	14.717470678804773
19	10.0	17.025714531948033	4.099278168110906	4.099278168110906	57.80456801831145
20	10.0	12.41731012553107	4.099278168110906	4.099278168110906	10.028662165855811
21	10.0	19.957109610901107	13.480712940527145	13.501704334565828	85.1756468710027
22	10.0	8.389329229409983	4.099278168110906	4.099278168110906	10.028662165855811
23	10.0	17.04811893324974	4.099278168110906	4.099278168110906	58.57107397243051
24	10.0	26.367930476445252	9.197619545944452	10.84362630716607	24.541766942765577
25	10.0	14.633919502081243	4.099278168110906	4.099278168110906	10.028662165855811
26	10.0	12.032950681190043	4.099278168110906	4.099278168110906	10.028662165855811
27	10.0	16.48363550095745	4.099278168110906	4.099278168110906	34.10462414833772
28	10.0	29.876466716118486	6.555539634252815	8.63618730716614	22.095164014926794
29	10.0	10.627496406570906	4.099278168110906	4.099278168110906	10.028662165855811
