	x	v	t	best_action	h	prob_change	init_light
37	40.0	19.0	2.387278356318604	0.0	0.2894736842105263	0.023275207547639492	1
38	40.0	13.0	2.467192858270664	1.35	0.42122602513227514	0.03287387745705841	1
39	40.0	14.0	2.4442043525235375	0.0	0.3928571428571429	0.03166750246585198	1
40	40.0	15.0	2.4226989761794515	0.0	0.36666666666666664	0.029528182574316084	1
41	40.0	16.0	2.402537685856871	0.0	0.34375	0.02765797288701881	1
42	40.0	17.0	2.383598291917477	0.0	0.32352941176470584	0.0260092344357072	1
43	40.0	18.0	2.365772979974518	0.0	0.3055555555555556	0.024544931667603735	1
44	40.0	19.0	2.3489662572854426	0.0	0.2894736842105263	0.02323583971715938	1
45	40.0	20.0	2.333093241412427	0.0	0.275	0.022058589878416926	1
46	40.0	14.0	2.402537685856871	0.0	0.3928571428571429	0.03160911187087864	1
47	40.0	15.0	2.3823763955342905	0.0	0.36666666666666664	0.029475539885412076	1
48	40.0	16.0	2.3634370015948964	0.0	0.34375	0.02761019859967414	1
49	40.0	17.0	2.3456116896519372	0.0	0.3235294117647059	0.025965622468338872	1
50	40.0	18.0	2.3288049669628617	0.0	0.3055555555555556	0.02450490830968476	1
51	40.0	19.0	2.312931951089846	0.0	0.2894736842105263	0.023198933786376483	1
52	40.0	20.0	2.297916936074831	0.0	0.275	0.02202441064954638	1
53	40.0	21.0	2.2836921850079746	0.0	0.2619047619047619	0.02096249443653893	1
54	40.0	15.0	2.3444976076555024	0.0	0.36666666666666664	0.029426258359732487	1
55	40.0	16.0	2.3266722957125436	0.0	0.34375	0.02756542877831799	1
56	40.0	17.0	2.309865573023468	0.0	0.32352941176470584	0.02592471613646714	1
57	40.0	18.0	2.2939925571504522	0.0	0.3055555555555556	0.024467337859985953	1
58	40.0	19.0	2.2789775421354372	0.0	0.2894736842105263	0.023164265184356055	1
59	40.0	20.0	2.2647527910685805	0.0	0.275	0.02199228340933006	1
60	40.0	21.0	2.2512575144154092	0.0	0.2619047619047619	0.0209326065602188	1
61	40.0	22.0	2.2384370015948964	0.0	0.25	0.019969870020670567	1
62	40.0	17.0	2.2761672452074926	0.0	0.32352941176470595	0.025886271055818564	1
63	40.0	18.0	2.2611522301924776	0.0	0.3055555555555556	0.024432001180517963	1
64	40.0	19.0	2.2469274791256213	0.0	0.2894736842105263	0.023131635913823313	1
65	40.0	20.0	2.23343220247245	0.0	0.275	0.021962028024896225	1
66	40.0	21.0	2.2206116896519372	0.0	0.2619047619047619	0.020904445268802748	1
67	40.0	22.0	2.2084165677007177	0.0	0.25	0.019943566268471352	1
68	40.0	9.0	2.7132971650960336	7.199999999999999	0.525	0.03739150378171784	1
69	40.0	10.0	2.6737714733964286	4.8	0.5005952380952381	0.03732530697427677	1
70	40.0	11.0	2.637539589338458	3.75	0.4750223214285715	0.035774238849790946	1
71	40.0	12.0	2.6042062560051242	2.5999999999999996	0.44859203296703304	0.03434710901626462	1
72	40.0	13.0	2.5734370252358936	1.35	0.42122602513227514	0.03302961499603272	1
73	40.0	14.0	2.544946996745865	0.0	0.3928571428571429	0.031809575964136076	1
74	40.0	15.0	2.518491970290839	0.0	0.36666666666666664	0.029654001225614898	1
75	40.0	16.0	2.4938614284189176	0.0	0.34375	0.027770201361383202	1
76	40.0	17.0	2.470872922671791	0.0	0.32352941176470584	0.026109990506893953	1
77	40.0	18.0	2.449367546327705	0.0	0.3055555555555556	0.024635919045591342	1
78	40.0	10.0	2.6145510835913313	4.8	0.5005952380952381	0.0372265634004103	1
79	40.0	11.0	2.5812177502579976	3.75	0.4750223214285715	0.03568436461392575	1
80	40.0	12.0	2.550448519488767	2.5999999999999996	0.44859203296703304	0.03426486136698763	1
81	40.0	13.0	2.5219584909987383	1.35	0.42122602513227514	0.032953971565721746	1
82	40.0	14.0	2.495503464543712	0.0	0.3928571428571429	0.031739688695561034	1
83	40.0	15.0	2.470872922671791	0.0	0.36666666666666664	0.029591322574479814	1
84	40.0	16.0	2.4478844169246643	0.0	0.34375	0.027713586235299504	1
85	40.0	17.0	2.4263790405805783	0.0	0.3235294117647059	0.026058526240655727	1
86	40.0	18.0	2.406217750257998	0.0	0.3055555555555556	0.02458886915942989	1
87	40.0	12.0	2.5004531146546523	2.5999999999999996	0.4485920329670331	0.03418872269520206	1
88	40.0	13.0	2.473998088199626	1.35	0.42122602513227514	0.03288380883749723	1
89	40.0	14.0	2.449367546327705	0.0	0.3928571428571429	0.031674753058617444	1
90	40.0	15.0	2.4263790405805783	0.0	0.36666666666666664	0.029532996406076487	1
91	40.0	16.0	2.4048736642364923	0.0	0.34375	0.02766083228358638	1
92	40.0	17.0	2.3847123739139118	0.0	0.3235294117647059	0.026010515711466543	1
93	40.0	18.0	2.3657729799745177	0.0	0.3055555555555556	0.024544931667603735	1
94	40.0	19.0	2.347947668031559	0.0	0.2894736842105263	0.02323479487688204	1
95	40.0	13.0	2.4292062560051244	1.35	0.42122602513227514	0.0328185507848088	1
96	40.0	14.0	2.406217750257998	0.0	0.3928571428571429	0.03161426034783843	1
97	40.0	15.0	2.3847123739139118	0.0	0.36666666666666664	0.029478584472995416	1
98	40.0	16.0	2.3645510835913313	0.0	0.34375	0.027611557531201914	1
99	40.0	17.0	2.3456116896519372	0.0	0.3235294117647059	0.025965622468338872	1
100	40.0	18.0	2.3277863777089784	0.0	0.3055555555555556	0.024503807383384067	1
101	40.0	19.0	2.310979655019903	0.0	0.2894736842105263	0.023196937614370403	1
102	40.0	20.0	2.295106639146887	0.0	0.275	0.02202168457932863	1
103	40.0	14.0	2.3657729799745177	0.0	0.3928571428571429	0.03155776928691909	1
104	40.0	15.0	2.3456116896519372	0.0	0.3666666666666666	0.029427705464117385	1
105	40.0	16.0	2.326672295712543	0.0	0.34375	0.02756542877831799	1
106	40.0	17.0	2.3088469837695844	0.0	0.3235294117647059	0.025923552394931056	1
107	40.0	18.0	2.2920402610805084	0.0	0.3055555555555556	0.02446523430299117	1
108	40.0	19.0	2.2761672452074926	0.0	0.2894736842105263	0.023161400418363974	1
109	40.0	20.0	2.2611522301924776	0.0	0.275	0.021988801062466166	1
110	40.0	21.0	2.2469274791256213	0.0	0.2619047619047619	0.020928622969649667	1
111	40.0	15.0	2.3088469837695844	0.0	0.3666666666666667	0.029380026047588527	1
112	40.0	16.0	2.2910216718266256	0.0	0.34375	0.02752215405589639	1
113	40.0	17.0	2.2742149491375496	0.0	0.32352941176470584	0.025884047252982507	1
114	40.0	18.0	2.258341933264534	0.0	0.3055555555555556	0.024428981999697473	1
115	40.0	19.0	2.243326918249519	0.0	0.2894736842105263	0.023127976026326914	1
116	40.0	20.0	2.2291021671826625	0.0	0.275	0.021957851801495582	1
117	40.0	21.0	2.2156068905294912	0.0	0.26190476190476186	0.020899853417317663	1
118	40.0	22.0	2.2027863777089784	0.0	0.25	0.019938640839027882	1
119	40.0	17.0	2.2415352105754582	0.0	0.3235294117647059	0.025846879372592373	1
120	40.0	18.0	2.2265201955604432	0.0	0.3055555555555556	0.024394847003015026	1
121	40.0	19.0	2.212295444493587	0.0	0.2894736842105263	0.02309648118316092	1
122	40.0	20.0	2.1988001678404157	0.0	0.275	0.02192867058227274	1
123	40.0	21.0	2.185979655019903	0.0	0.2619047619047619	0.02087271199857833	1
124	40.0	22.0	2.173784533068683	0.0	0.25	0.01991330780189828	1
125	40.0	18.0	2.196422428620571	0.0	0.3055555555555556	0.02436264896666164	1
126	40.0	19.0	2.1829271519674	0.0	0.2894736842105263	0.023066753258802242	1
127	40.0	20.0	2.170106639146887	0.0	0.275	0.02190110974663422	1
128	40.0	21.0	2.157911517195667	0.0	0.2619047619047619	0.020847063811566764	1
129	40.0	22.0	2.146297115337363	0.0	0.25	0.019889356960639617	1
130	40.0	10.0	2.5762389845581697	4.8	0.5005952380952381	0.037162959985145634	1
131	40.0	11.0	2.542905651224836	3.75	0.4750223214285715	0.035623486617432004	1
132	40.0	12.0	2.5121364204556054	2.5999999999999996	0.44859203296703304	0.03420648504513713	1
133	40.0	13.0	2.4836463919655767	1.35	0.42122602513227514	0.03289789961712207	1
134	40.0	14.0	2.4571913655105506	0.0	0.3928571428571429	0.03168574625580995	1
135	40.0	15.0	2.4325608236386294	0.0	0.36666666666666664	0.02954108622855966	1
136	40.0	16.0	2.4095723178915027	0.0	0.34375	0.027666585546540882	1
137	40.0	17.0	2.3880669415474167	0.0	0.3235294117647059	0.02601437447196751	1
138	40.0	18.0	2.367905651224836	0.0	0.3055555555555556	0.024547244589656014	1
139	40.0	12.0	2.4634851016429966	2.5999999999999996	0.44859203296703304	0.03413264085862935	1
140	40.0	13.0	2.43703007518797	1.35	0.42122602513227514	0.032829930776363064	1
141	40.0	14.0	2.412399533316049	0.0	0.3928571428571429	0.03162291255059451	1
142	40.0	15.0	2.389411027568922	0.0	0.36666666666666664	0.029484710348745374	1
143	40.0	16.0	2.367905651224836	0.0	0.34375	0.027615650163363016	1
144	40.0	17.0	2.3477443609022557	0.0	0.3235294117647059	0.02596806708742745	1
145	40.0	18.0	2.3288049669628617	0.0	0.3055555555555556	0.02450490830968476	1
146	40.0	19.0	2.310979655019903	0.0	0.2894736842105263	0.023196937614370403	1
147	40.0	13.0	2.393460139376655	1.35	0.42122602513227514	0.03276665714026329	1
148	40.0	14.0	2.370471633629528	0.0	0.3928571428571429	0.03156432174464615	1
149	40.0	15.0	2.348966257285442	0.0	0.36666666666666664	0.029432063641735215	1
150	40.0	16.0	2.3288049669628617	0.0	0.34375	0.027568021848395352	1
151	40.0	17.0	2.3098655730234676	0.0	0.32352941176470584	0.02592471613646714	1
152	40.0	18.0	2.292040261080509	0.0	0.3055555555555556	0.02446523430299117	1
153	40.0	19.0	2.275233538391433	0.0	0.2894736842105263	0.023160448771293075	1
154	40.0	20.0	2.259360522518417	0.0	0.275	0.0219870685912379	1
155	40.0	14.0	2.3311409453424834	0.0	0.3928571428571429	0.03150955734311463	1
156	40.0	15.0	2.310979655019903	0.0	0.36666666666666664	0.02938278764486918	1
157	40.0	16.0	2.292040261080509	0.0	0.34375	0.027523388590865065	1
158	40.0	17.0	2.27421494913755	0.0	0.32352941176470584	0.025884047252982507	1
159	40.0	18.0	2.257408226448474	0.0	0.3055555555555556	0.024427979057410617	1
160	40.0	19.0	2.2415352105754582	0.0	0.2894736842105263	0.023126155228108965	1
161	40.0	20.0	2.2265201955604432	0.0	0.275	0.021955362302713523	1
162	40.0	21.0	2.212295444493587	0.0	0.2619047619047619	0.020896816308574165	1
163	40.0	15.0	2.2752335383914333	0.0	0.36666666666666664	0.029336568443637894	1
164	40.0	16.0	2.257408226448474	0.0	0.34375	0.02748147643958694	1
165	40.0	17.0	2.2406015037593985	0.0	0.3235294117647059	0.025845819001535205	1
166	40.0	18.0	2.2247284878863827	0.0	0.3055555555555556	0.024392927884968087	1
167	40.0	19.0	2.2097134728713677	0.0	0.2894736842105263	0.02309386452193917	1
168	40.0	20.0	2.1954887218045114	0.0	0.275	0.021925486317177712	1
169	40.0	21.0	2.18199344515134	0.0	0.2619047619047619	0.02086906562349502	1
170	40.0	22.0	2.1691729323308273	0.0	0.25	0.019909285511129738	1
171	40.0	17.0	2.208855472013367	0.0	0.3235294117647059	0.025809818080672394	1
172	40.0	18.0	2.193840456998352	0.0	0.3055555555555556	0.024359890778981885	1
173	40.0	19.0	2.1796157059314956	0.0	0.2894736842105263	0.023063406062381022	1
174	40.0	20.0	2.1661204292783243	0.0	0.275	0.021897286374458935	1
175	40.0	21.0	2.1532999164578115	0.0	0.2619047619047619	0.020842855836913792	1
176	40.0	22.0	2.1411047945065915	0.0	0.25	0.01988483916039035	1
177	40.0	18.0	2.1646006909164806	0.0	0.3055555555555556	0.0243286989658449	1
178	40.0	19.0	2.1511054142633093	0.0	0.2894736842105263	0.02303462810854028	1
179	40.0	20.0	2.1382849014427965	0.0	0.275	0.02187062509722006	1
180	40.0	21.0	2.1260897794915765	0.0	0.2619047619047619	0.02081806178304969	1
181	40.0	22.0	2.1144753776332723	0.0	0.25	0.01986170131757492	1
182	40.0	19.0	2.1240601503759398	0.0	0.2894736842105263	0.023007395234182413	1
183	40.0	20.0	2.1118650284247202	0.0	0.275	0.02184537974024309	1
184	40.0	21.0	2.100250626566416	0.0	0.2619047619047619	0.020794571522381525	1
185	40.0	22.0	2.089176429445707	0.0	0.25	0.01983976931888431	1
186	40.0	12.0	2.4286726918305863	2.5999999999999996	0.44859203296703304	0.03407999710111667	1
187	40.0	13.0	2.4022176653755603	1.35	0.42122602513227514	0.032779355503649306	1
188	40.0	14.0	2.377587123503639	0.0	0.3928571428571429	0.03157424975776231	1
189	40.0	15.0	2.3545986177565124	0.0	0.3666666666666667	0.0294393839797164	1
190	40.0	16.0	2.3330932414124264	0.0	0.34375	0.027573237348021154	1
191	40.0	17.0	2.312931951089846	0.0	0.32352941176470584	0.025928220114185482	1
192	40.0	18.0	2.293992557150452	0.0	0.3055555555555556	0.024467337859985953	1
193	40.0	19.0	2.276167245207493	0.0	0.2894736842105263	0.023161400418363974	1
194	40.0	13.0	2.35976181156068	1.35	0.42122602513227514	0.032717886383323555	1
195	40.0	14.0	2.3367733058135536	0.0	0.3928571428571429	0.03151738823090634	1
196	40.0	15.0	2.3152679294694676	0.0	0.36666666666666664	0.02938834210577807	1
197	40.0	16.0	2.295106639146887	0.0	0.34375	0.027527105724160787	1
198	40.0	17.0	2.276167245207493	0.0	0.32352941176470595	0.025886271055818564	1
199	40.0	18.0	2.2583419332645343	0.0	0.3055555555555556	0.024428981999697476	1
200	40.0	19.0	2.2415352105754582	0.0	0.2894736842105263	0.023126155228108965	1
201	40.0	20.0	2.2256621947024424	0.0	0.275	0.02195453515595499	1
202	40.0	14.0	2.298461206780392	0.0	0.3928571428571429	0.03146419812295076	1
203	40.0	15.0	2.2782999164578115	0.0	0.36666666666666664	0.029340527522830367	1
204	40.0	16.0	2.2593605225184175	0.0	0.34375	0.027483835739047377	1
205	40.0	17.0	2.2415352105754582	0.0	0.3235294117647059	0.025846879372592373	1
206	40.0	18.0	2.2247284878863827	0.0	0.3055555555555556	0.024392927884968087	1
207	40.0	19.0	2.208855472013367	0.0	0.2894736842105263	0.02309299512481214	1
208	40.0	20.0	2.193840456998352	0.0	0.275	0.021923901701083697	1
209	40.0	21.0	2.1796157059314956	0.0	0.2619047619047619	0.020866891199297116	1
210	40.0	15.0	2.2434875066454016	0.0	0.36666666666666664	0.02929564303235603	1
211	40.0	16.0	2.2256621947024424	0.0	0.34375	0.027443168944943738	1
212	40.0	17.0	2.208855472013367	0.0	0.3235294117647059	0.025809818080672394	1
213	40.0	18.0	2.192982456140351	0.0	0.3055555555555556	0.02435897435897436	1
214	40.0	19.0	2.177967441125336	0.0	0.2894736842105263	0.023061740364971085	1
215	40.0	20.0	2.1637426900584797	0.0	0.275	0.021895006402048656	1
216	40.0	21.0	2.1502474134053084	0.0	0.2619047619047619	0.020840071435602493	1
217	40.0	22.0	2.1374269005847957	0.0	0.25	0.01988164029345766	1
218	40.0	17.0	2.177967441125336	0.0	0.3235294117647059	0.025774886290261805	1
219	40.0	18.0	2.162952426110321	0.0	0.3055555555555556	0.024326943041040907	1
220	40.0	19.0	2.1487276750434647	0.0	0.2894736842105263	0.02303223129063494	1
221	40.0	20.0	2.1352323983902934	0.0	0.275	0.02186770531465185	1
222	40.0	21.0	2.1224118855697807	0.0	0.2619047619047619	0.020814714986940222	1
223	40.0	22.0	2.1102167636185607	0.0	0.25	0.01985800607421182	1
224	40.0	18.0	2.134502923976608	0.0	0.3055555555555556	0.02429667519181586	1
225	40.0	19.0	2.1210076473234367	0.0	0.2894736842105263	0.02300432559968541	1
226	40.0	20.0	2.108187134502924	0.0	0.275	0.021841869970622044	1
227	40.0	21.0	2.0959920125517044	0.0	0.2619047619047619	0.020790705122502355	1
228	40.0	22.0	2.0843776106934	0.0	0.25	0.01983561462234448	1
229	40.0	19.0	2.0946918578497526	0.0	0.2894736842105263	0.02297789604956941	1
230	40.0	20.0	2.082496735898533	0.0	0.275	0.021817385351187542	1
231	40.0	21.0	2.070882334040229	0.0	0.2619047619047619	0.02076793721973094	1
232	40.0	22.0	2.05980813691952	0.0	0.25	0.019814370222290583	1
233	40.0	20.0	2.058061821219716	0.0	0.275	0.02179414817107587	1
234	40.0	21.0	2.0469876240990073	0.0	0.2619047619047619	0.020746317232436202	1
235	40.0	22.0	2.0364167995746945	0.0	0.25	0.01979418675988841	1
236	40.0	14.0	2.267573175892361	0.0	0.3928571428571429	0.03142144566493083	1
237	40.0	15.0	2.2474118855697807	0.0	0.36666666666666664	0.029300695960994924	1
238	40.0	16.0	2.2284724916303866	0.0	0.34375	0.027446555782008168	1
239	40.0	17.0	2.2106471796874274	0.0	0.3235294117647059	0.02581184725848564	1
240	40.0	18.0	2.193840456998352	0.0	0.3055555555555556	0.024359890778981885	1
241	40.0	19.0	2.177967441125336	0.0	0.2894736842105263	0.023061740364971085	1
242	40.0	20.0	2.162952426110321	0.0	0.275	0.021894248736936815	1
243	40.0	21.0	2.1487276750434647	0.0	0.2619047619047619	0.020838685453431614	1
244	40.0	15.0	2.2134574766153716	0.0	0.36666666666666664	0.02925703475999054	1
245	40.0	16.0	2.1956321646724124	0.0	0.34375	0.02740703028968756	1
246	40.0	17.0	2.178825441983337	0.0	0.3235294117647059	0.025775855340934267	1
247	40.0	18.0	2.162952426110321	0.0	0.3055555555555556	0.024326943041040907	1
248	40.0	19.0	2.147937411095306	0.0	0.2894736842105263	0.023031434796140678	1
249	40.0	20.0	2.1337126600284497	0.0	0.275	0.021866251944012444	1
250	40.0	21.0	2.1202173833752784	0.0	0.2619047619047619	0.020812718554610324	1
251	40.0	22.0	2.1073968705547657	0.0	0.25	0.019855559980455125	1
252	40.0	17.0	2.1487276750434647	0.0	0.3235294117647059	0.025741905560121407	1
253	40.0	18.0	2.1337126600284497	0.0	0.3055555555555556	0.02429583549334716	1
254	40.0	19.0	2.119487908961593	0.0	0.2894736842105263	0.02300279763755051	1
255	40.0	20.0	2.1059926323084217	0.0	0.275	0.021839776320925305	1
256	40.0	21.0	2.093172119487909	0.0	0.2619047619047619	0.020788145729928573	1
257	40.0	22.0	2.0809769975366894	0.0	0.25	0.019832671510325743	1
258	40.0	18.0	2.1059926323084217	0.0	0.3055555555555556	0.02426641813436145	1
259	40.0	19.0	2.0924973556552504	0.0	0.2894736842105263	0.02297569480379903	1
260	40.0	20.0	2.0796768428347376	0.0	0.275	0.02181470115283658	1
261	40.0	21.0	2.067481720883518	0.0	0.2619047619047619	0.02076485758758206	1
262	40.0	22.0	2.055867319025214	0.0	0.25	0.019810966963347557	1
263	40.0	19.0	2.066856330014225	0.0	0.2894736842105263	0.02295000620270438	1
264	40.0	20.0	2.0546612080630053	0.0	0.275	0.021790918170086045	1
265	40.0	21.0	2.043046806204701	0.0	0.2619047619047619	0.02074275589494074	1
266	40.0	22.0	2.0319726090839922	0.0	0.25	0.019790356690589372	1
267	40.0	20.0	2.0308516842534816	0.0	0.275	0.021768329984495967	1
268	40.0	21.0	2.0197774871327727	0.0	0.26190476190476186	0.020721752190338654	1
269	40.0	22.0	2.00920666260846	0.0	0.25	0.01977075988092135	1
270	40.0	15.0	2.1850079744816586	0.0	0.3666666666666666	0.02922055225445648	1
271	40.0	16.0	2.1671826625387	0.0	0.34375	0.027372881355932202	1
272	40.0	17.0	2.1503759398496243	0.0	0.3235294117647059	0.025743762460561717	1
273	40.0	18.0	2.1345029239766085	0.0	0.3055555555555556	0.02429667519181586	1
274	40.0	19.0	2.1194879089615934	0.0	0.2894736842105263	0.023002797637550514	1
275	40.0	20.0	2.1052631578947367	0.0	0.275	0.021839080459770115	1
276	40.0	21.0	2.0917678812415654	0.0	0.2619047619047619	0.02078687144961077	1
277	40.0	22.0	2.0789473684210527	0.0	0.25	0.019830915353303412	1
278	40.0	17.0	2.1210076473234367	0.0	0.3235294117647059	0.025710716846707227	1
279	40.0	18.0	2.1059926323084217	0.0	0.3055555555555556	0.02426641813436145	1
280	40.0	19.0	2.0917678812415654	0.0	0.2894736842105263	0.022974963181148746	1
281	40.0	20.0	2.0782726045883937	0.0	0.275	0.02181336473358846	1
282	40.0	21.0	2.065452091767881	0.0	0.2619047619047619	0.020763019968645317	1
283	40.0	22.0	2.053256969816662	0.0	0.25	0.01980871333014718	1
284	40.0	18.0	2.0789473684210527	0.0	0.3055555555555556	0.024237785431815283	1
285	40.0	19.0	2.065452091767881	0.0	0.2894736842105263	0.022948601017976404	1
286	40.0	20.0	2.052631578947368	0.0	0.275	0.021788990825688075	1
287	40.0	21.0	2.040436456996149	0.0	0.2619047619047619	0.020740397581973158	1
288	40.0	22.0	2.0288220551378444	0.0	0.25	0.01978764239415595	1
289	40.0	19.0	2.040436456996149	0.0	0.2894736842105263	0.022923597327444017	1
290	40.0	20.0	2.028241335044929	0.0	0.275	0.021765856384464932	1
291	40.0	21.0	2.016626933186625	0.0	0.2619047619047619	0.020718911658709788	1
292	40.0	22.0	2.0055527360659164	0.0	0.25	0.019767618213567227	1
293	40.0	20.0	2.0050125313283207	0.0	0.275	0.021743869209809263	1
294	40.0	21.0	1.9939383342076118	0.0	0.2619047619047619	0.02069847864915192	1
295	40.0	22.0	1.983367509683299	0.0	0.25	0.01974856464066521	1
296	40.0	17.0	2.094691857849752	0.0	0.3235294117647059	0.025681177937754048	1
297	40.0	18.0	2.079676842834737	0.0	0.3055555555555556	0.024238556836485087	1
298	40.0	19.0	2.065452091767881	0.0	0.2894736842105263	0.022948601017976404	1
299	40.0	20.0	2.0519568151147096	0.0	0.275	0.02178835014260931	1
300	40.0	21.0	2.039136302294197	0.0	0.2619047619047619	0.020739223160758366	1
301	40.0	22.0	2.0269411803429773	0.0	0.25	0.019786022319175027	1
302	40.0	18.0	2.0532569698166614	0.0	0.3055555555555556	0.02421064962573544	1
303	40.0	19.0	2.03976169316349	0.0	0.2894736842105263	0.022922923640429787	1
304	40.0	20.0	2.0269411803429773	0.0	0.275	0.02176462455109253	1
305	40.0	21.0	2.014746058391758	0.0	0.2619047619047619	0.020717216237862362	1
306	40.0	22.0	2.0031316565334536	0.0	0.25	0.019765537105168138	1
307	40.0	19.0	2.015326778484673	0.0	0.2894736842105263	0.022898554371485007	1
308	40.0	20.0	2.0031316565334536	0.0	0.275	0.021742090815684952	1
309	40.0	21.0	1.9915172546751494	0.0	0.2619047619047619	0.020696300640998783	1
310	40.0	22.0	1.9804430575544405	0.0	0.25	0.01974605574216427	1
311	40.0	20.0	1.9804430575544405	0.0	0.275	0.021720661316380695	1
312	40.0	21.0	1.9693688604337316	0.0	0.26190476190476186	0.02067639715580301	1
313	40.0	22.0	1.9587980359094188	0.0	0.25	0.019727506197543765	1
314	40.0	18.0	2.0288220551378444	0.0	0.3055555555555556	0.02418489625952394	1
315	40.0	19.0	2.015326778484673	0.0	0.2894736842105263	0.022898554371485007	1
316	40.0	20.0	2.0025062656641603	0.0	0.275	0.021741499564080207	1
317	40.0	21.0	1.9903111437129408	0.0	0.2619047619047619	0.02069521579212333	1
318	40.0	22.0	1.9786967418546366	0.0	0.25	0.019744557875307427	1
319	40.0	19.0	1.9914320685434515	0.0	0.2894736842105263	0.022874773912118312	1
320	40.0	20.0	1.979236946592232	0.0	0.275	0.021719523320752172	1
321	40.0	21.0	1.9676225447339277	0.0	0.2619047619047619	0.02067482947061555	1
322	40.0	22.0	1.9565483476132188	0.0	0.25	0.01972558023868676	1
323	40.0	20.0	1.957051720209615	0.0	0.275	0.02169861225781254	1
324	40.0	21.0	1.945977523088906	0.0	0.2619047619047619	0.020655418231997787	1
325	40.0	22.0	1.9354066985645932	0.0	0.25	0.0197074992220724	1
326	40.0	10.0	2.5468706920319826	4.8	0.5005952380952382	0.03711435149654643	1
327	40.0	11.0	2.513537358698649	3.75	0.4750223214285715	0.03557696080354691	1
328	40.0	12.0	2.4827681279294183	2.5999999999999996	0.44859203296703304	0.034161870944043105	1
329	40.0	13.0	2.4542780994393896	1.35	0.42122602513227514	0.03285504646991684	1
330	40.0	14.0	2.4278230729843635	0.0	0.3928571428571429	0.03164452044635613	1
331	40.0	15.0	2.4031925311124422	0.0	0.36666666666666664	0.02950269269606193	1
332	40.0	16.0	2.3802040253653156	0.0	0.34375	0.0276306647814534	1
333	40.0	17.0	2.3586986490212296	0.0	0.3235294117647059	0.025980630927480586	1
334	40.0	18.0	2.338537358698649	0.0	0.3055555555555556	0.024515432403865896	1
335	40.0	12.0	2.434116809116809	2.5999999999999996	0.44859203296703304	0.034088219048370554	1
336	40.0	13.0	2.4076617826617825	1.35	0.42122602513227514	0.03278725440522434	1
