	v0	t0	det	sto	dum
0	10.0	47.36756673579799	6.865435845821565	8.855754806826026	22.52725587664412
1	10.0	8.852880351148237	4.099278168110906	4.099278168110906	10.028662165855811
2	10.0	19.922740955673333	4.099278168110906	4.099278168110906	10.028662165855811
3	10.0	33.30986933086987	16.53712866843369	17.698088806826636	31.4974009427662
4	10.0	15.306872870080024	4.099278168110906	4.099278168110906	10.028662165855811
5	10.0	41.48308159530506	11.16966134141453	12.55368680682607	26.352998942765666
6	10.0	24.145993354759298	4.099278168110906	4.099278168110906	85.28687255748324
7	10.0	11.514464898602906	4.099278168110906	4.099278168110906	10.028662165855811
8	10.0	33.76642858134076	16.30285111745898	17.408794806826606	31.20810694276617
9	10.0	8.048598324351588	4.099278168110906	4.099278168110906	10.028662165855811
10	10.0	12.351028641414224	4.099278168110906	4.099278168110906	10.028662165855811
11	10.0	33.9578519213901	16.786862238966776	17.289303806826595	31.08861594276616
12	10.0	5.91634190552009	4.099278168110906	4.099278168110906	10.028662165855811
13	10.0	3.857638520876675	4.099278168110906	4.099278168110906	10.028662165855811
14	10.0	25.014476062095824	4.660864640557836	22.903498002489187	36.71098194276574
15	10.0	36.087352724583916	14.588260797233563	15.94974680682646	29.749058942766013
16	10.0	28.430325591230336	19.6324205732686	20.790430931409702	34.560143942766125
17	10.0	43.086475904339714	10.10962973414363	11.547446806825965	25.346758942765568
18	10.0	38.63406737654772	13.002117787282351	14.34605180682629	28.145363942765847
19	10.0	21.223986796658757	4.099278168110906	4.099278168110906	23.973424015209215
20	10.0	16.448039307440748	4.099278168110906	4.099278168110906	10.028662165855811
21	10.0	24.621041396331556	4.099278168110906	4.099278168110906	85.20167267548379
22	10.0	12.397862995528932	4.099278168110906	4.099278168110906	10.028662165855811
23	10.0	28.649305693180715	19.42403710553488	21.01626110931667	34.42807494276615
24	10.0	54.01628680130032	4.099278168110906	4.350545590492657	14.66680024693818
25	10.0	11.850708705967854	4.099278168110906	4.099278168110906	10.028662165855811
26	10.0	32.72243423310824	16.907069679605094	18.062850806826667	31.86216294276624
27	10.0	52.14605278756421	4.099278168110906	4.598639469499685	17.79761468916787
28	10.0	10.800264003395341	4.099278168110906	4.099278168110906	10.028662165855811
29	10.0	40.19805157302991	11.979770726247324	13.364967806826176	27.164279942765752
30	10.0	5.825230513814928	4.099278168110906	4.099278168110906	10.028662165855811
31	10.0	43.212971564291635	10.044984422493902	11.465689806825957	25.265001942765558
32	10.0	39.22203964613141	12.627876452539503	13.975000806826253	27.77431294276581
33	10.0	51.00971175517326	4.099278168110906	4.988967550710727	19.243603945343267
34	10.0	51.3576790838152	4.099278168110906	4.740149788318388	18.857635019785594
35	10.0	17.034606793233863	4.099278168110906	4.099278168110906	10.028662165855811
36	10.0	35.584179076495005	14.903151481914495	16.264196806826494	30.06350894276605
37	10.0	50.05005111236338	4.754925977825351	5.918580370358908	20.25474049258414
38	10.0	14.004331830571227	4.099278168110906	4.099278168110906	10.028662165855811
39	10.0	10.536227306991929	4.099278168110906	4.099278168110906	10.028662165855811
40	10.0	23.10807793996925	4.099278168110906	4.099278168110906	85.49507899333226
41	10.0	29.25092527528577	19.086581671783783	17.321561857143486	34.044445942766224
42	10.0	4.2386812761430415	4.099278168110906	4.099278168110906	10.028662165855811
43	10.0	41.63986378600364	11.012070505080397	12.45935180682606	26.258663942765658
44	10.0	2.501621324389232	4.099278168110906	4.099278168110906	10.028662165855811
45	10.0	42.637357098579926	10.347091572794577	11.830451806825995	25.629763942765592
46	10.0	42.02905277342047	10.756788398563645	12.214080806826034	26.013392942765634
47	10.0	0.45359608129695417	4.099278168110906	4.099278168110906	10.028662165855811
48	10.0	3.834408002681834	4.099278168110906	4.099278168110906	10.028662165855811
49	10.0	46.12294535609015	7.922833109694059	9.635590806826002	23.434902942765618
50	10.0	17.114976397450274	4.099278168110906	4.099278168110906	10.028662165855811
51	10.0	52.480624244837	4.099278168110906	4.598639469499685	17.349196331024736
