	best_action	h	init_light	prob_change	t	v	x
118	-1.25	1.0439739999999988	1	0.18475750577367214	15.670000000000002	13.0	40.0
119	-1.35	0.9685059999999989	1	0.16972477064220184	15.64	14.0	40.0
120	-1.45	0.8930379999999989	1	0.15717539863325744	15.610000000000001	15.0	40.0
121	-1.55	0.830147999999999	1	0.14705882352941183	15.580000000000002	16.0	40.0
122	-1.65	0.7798359999999992	1	0.1373873873873874	15.56	17.0	40.0
123	0.0	2.1764043035460676	1	1.0	19.53	6.0	40.0
124	0.0	1.879929658123886	1	1.0	19.17	7.0	40.0
125	0.0	1.6595390740338762	1	1.0	18.89	8.0	40.0
126	0.0	1.4876405012769625	1	0.8345864661654147	18.67	9.0	40.0
127	0.0	1.3400085452859463	1	0.6622516556291399	18.490000000000002	10.0	40.0
128	0.0	1.2246855550358868	1	0.5481927710843385	18.340000000000003	11.0	40.0
129	0.0	1.1290337600357532	1	0.463687150837989	18.21	12.0	40.0
130	0.8	3.3397911320248452	1	1.0	19.0	3.0	40.0
131	0.44999999999999996	2.9651513640277543	1	1.0	18.33	4.0	40.0
132	0.55	2.5741275925962457	1	0.8504672897196259	17.86	5.0	40.0
133	0.0	2.1764043035460676	1	0.6679999999999999	17.5	6.0	40.0
134	0.0	1.879929658123886	1	0.5143884892086329	17.22	7.0	40.0
135	0.0	1.659539074033876	1	0.4166666666666667	17.0	8.0	40.0
136	0.0	1.4876405012769625	1	0.349056603773585	16.82	9.0	40.0
137	0.0	1.3400085452859463	1	0.30030030030030047	16.67	10.0	40.0
138	0.0	1.2246855550358868	1	0.26300578034682076	16.54	11.0	40.0
139	0.0	1.1290337600357532	1	0.23249299719887953	16.43	12.0	40.0
140	1.75	4.071161808281257	1	1.0	19.0	1.0	40.0
141	1.05	3.7199644201275612	1	1.0	18.0	2.0	40.0
142	0.8	3.3397911320248452	1	0.9363295880149807	17.33	3.0	40.0
143	0.44999999999999996	2.9651513640277543	1	0.7070063694267515	16.86	4.0	40.0
144	0.55	2.5741275925962457	1	0.52	16.5	5.0	40.0
145	0.0	2.1764043035460676	1	0.44179894179894164	16.22	6.0	40.0
146	0.0	1.8799296581238862	1	0.3575	16.0	7.0	40.0
147	0.0	1.6595390740338762	1	0.29904306220095694	15.82	8.0	40.0
148	0.0	1.4876405012769625	1	0.25635103926096997	15.67	9.0	40.0
149	0.0	1.3400085452859463	1	0.22421524663677125	15.54	10.0	40.0
150	0.0	1.2246855550358868	1	0.19912472647702406	15.43	11.0	40.0
151	0.0	1.1290337600357532	1	0.17773019271948606	15.33	12.0	40.0
152	-1.25	1.0439739999999988	1	0.16842105263157894	15.25	13.0	40.0
153	1.05	3.7199644201275612	1	0.8562874251497006	16.66	2.0	40.0
154	0.8	3.3397911320248452	1	0.6561679790026249	16.19	3.0	40.0
155	0.44999999999999996	2.9651513640277543	1	0.5323741007194245	15.83	4.0	40.0
156	0.55	2.5741275925962457	1	0.4089887640449439	15.55	5.0	40.0
157	0.0	2.1764043035460676	1	0.3576017130620985	15.33	6.0	40.0
158	0.0	1.8799296581238858	1	0.2948453608247423	15.15	7.0	40.0
159	0.0	1.6595390740338762	1	0.25	15.0	8.0	40.0
160	0.0	1.4876405012769625	1	0.21637426900584802	14.870000000000001	9.0	40.0
161	0.0	1.3400085452859463	1	0.19083969465648853	14.76	10.0	40.0
162	0.0	1.2246855550358868	1	0.1704119850187266	14.66	11.0	40.0
163	0.0	1.1290337600357532	1	0.15313653136531366	14.58	12.0	40.0
164	-1.25	1.0439739999999988	1	0.14571948998178508	14.51	13.0	40.0
165	1.75	4.071161808281257	1	0.7506561679790021	16.189999999999998	1.0	40.0
166	1.05	3.7199644201275612	1	0.6682242990654204	15.719999999999999	2.0	40.0
167	0.8	3.3397911320248452	1	0.5387931034482758	15.36	3.0	40.0
168	0.44999999999999996	2.9651513640277543	1	0.451219512195122	15.08	4.0	40.0
169	0.55	2.5741275925962457	1	0.35408560311284043	14.86	5.0	40.0
