	v0	t0	det	sto	dum
0	5.0	6.734080798116807	6.621604116052	6.620601868474903	18.310092922826932
1	5.0	12.354937400754249	6.621604116052	6.620601868474903	18.310092922826932
2	5.0	10.173528687221772	6.621604116052	6.620601868474903	18.310092922826932
3	5.0	5.335610926659801	6.621604116052	6.620601868474903	18.310092922826932
4	5.0	38.871357406028515	12.891412335590106	14.590716334249166	27.952998322670858
5	5.0	24.130010804907158	7.500174238945007	7.665627252163779	94.08851840633407
6	5.0	6.966770878727281	6.621604116052	6.620601868474903	18.310092922826932
7	5.0	47.36615999673113	7.166574922040087	8.200414295066015	22.981299681982847
8	5.0	34.08450929855133	15.91997349027609	17.60314733424947	31.00685894276615
9	5.0	47.29761064549709	7.166574922040087	8.259074904974446	23.028398903495262
10	5.0	10.725167212841319	6.621604116052	6.620601868474903	18.310092922826932
11	5.0	47.494749127610184	7.166574922040087	8.117509781324962	22.95249094437067
12	5.0	49.99595687776784	6.621604116052	6.961304033980874	21.553993617925038
13	5.0	14.676875687559399	6.621604116052	6.620601868474903	18.310092922826932
14	5.0	45.428594998496166	8.525386776053228	10.471421334248816	24.06282171567347
15	5.0	25.19998548270624	11.354108478032984	22.902720696824726	36.59777994276576
16	5.0	5.087597253825401	6.621604116052	6.620601868474903	18.310092922826932
17	5.0	16.13633015984745	6.621604116052	6.620601868474903	18.310092922826932
18	5.0	48.26244538841908	6.825121833201475	7.543031582719955	22.49571002756353
19	5.0	11.242967617009581	6.621604116052	6.620601868474903	18.310092922826932
20	5.0	6.158568337771391	6.621604116052	6.620601868474903	18.310092922826932
21	5.0	18.923275948657384	6.621604116052	6.620601868474903	18.310092922826932
22	5.0	14.88665851450806	6.621604116052	6.620601868474903	18.310092922826932
23	5.0	45.468880856722265	8.525386776053228	10.446265334248817	24.0354062417845
24	5.0	9.515381268502928	6.621604116052	6.620601868474903	18.310092922826932
25	5.0	4.540932850551127	6.621604116052	6.620601868474903	18.310092922826932
26	5.0	23.286645985592152	6.829003431415391	6.9084147351955	93.6937020072009
27	5.0	29.651685647193585	18.736413486442586	18.856195155764173	33.79288594276627
28	5.0	50.93049688545969	6.621604116052	6.961304039118637	21.04509621641029
29	5.0	14.205150841603109	6.621604116052	6.620601868474903	18.310092922826932
30	5.0	30.45685892741854	18.20929629478844	19.886054334249533	33.28976594276635
31	5.0	11.520846441559495	6.621604116052	6.620601868474903	18.310092922826932
32	5.0	45.79846789324329	8.213185251571586	10.238728334248822	23.85322834631728
33	5.0	50.92928977800706	6.621604116052	6.961304039118637	21.04327235005329
34	5.0	10.127727055719399	6.621604116052	6.620601868474903	18.310092922826932
35	5.0	27.015604240989095	20.414421350422227	21.256278070568733	35.453181942765966
36	5.0	38.592415414904465	12.960508007702764	14.766808334249182	28.11041939978738
37	5.0	54.61718499567248	6.621604116052	6.676957911063673	19.08975545702364
38	5.0	44.39091405553777	9.156237460496254	11.119188334248797	24.659585411590275
39	5.0	55.22556304205188	6.621604116052	6.676957911063673	18.781042382905866
40	5.0	1.3517417107855305	6.621604116052	6.620601868474903	18.310092922826932
41	5.0	31.477283204273547	17.549100249794133	19.244576334249626	32.648287942766316
42	5.0	26.14718870697675	21.09142896455819	22.288293221930562	36.00032494276587
43	5.0	20.805613267878098	6.621604116052	6.6206018637678	25.51968124759614
44	5.0	27.27886055764037	20.414421350422227	20.39455754994958	35.289667942765995
45	5.0	4.339323180822469	6.621604116052	6.620601868474903	18.310092922826932
46	5.0	6.412978555657062	6.621604116052	6.620601868474903	18.310092922826932
47	5.0	44.7632858938334	8.888215027446392	10.886495334248806	24.436376593403153
48	5.0	38.3548476401117	13.136696030051528	14.9177443342492	28.22039793877552
49	5.0	4.902633143653948	6.621604116052	6.620601868474903	18.310092922826932
50	5.0	47.05409352058353	7.371514610491372	8.467338556986373	23.149039085440403
51	5.0	12.979200196581122	6.621604116052	6.620601868474903	18.310092922826932
52	5.0	4.833136941932873	6.621604116052	6.620601868474903	18.310092922826932
53	5.0	28.70237727244707	19.368335003695663	19.302889397342206	34.39034094276616
54	5.0	18.10029798363533	6.621604116052	6.620601868474903	18.310092922826932
