	x	v	t	best_action	h	prob_change	init_light
69	40.0	10.0	2.68	0.0	1.3400085452859463	0.057736720554272515	1
70	40.0	11.0	2.64	0.0	1.224685555035887	0.05241935483870968	1
71	40.0	12.0	2.6100000000000003	0.0	1.1290337600357532	0.047728579643473254	1
72	40.0	13.0	2.58	-1.25	1.0439739999999988	0.04592422502870264	1
73	40.0	14.0	2.55	-1.35	0.9685059999999989	0.042406876790830945	1
74	40.0	18.0	2.46	-1.75	0.7358129999999992	0.03249714937286203	1
75	40.0	10.0	2.62	0.0	1.3400085452859463	0.057537399309551214	1
76	40.0	11.0	2.59	0.0	1.2246855550358868	0.05226881102814475	1
77	40.0	12.0	2.56	0.0	1.1290337600357532	0.04759174311926605	1
78	40.0	13.0	2.5300000000000002	-1.25	1.0439739999999988	0.045792787635947345	1
79	40.0	17.0	2.44	-1.65	0.7798359999999992	0.034738041002277904	1
80	40.0	18.0	2.41	-1.75	0.7358129999999993	0.03240477544059124	1
81	40.0	12.0	2.51	0.0	1.1290337600357532	0.04745568896512292	1
82	40.0	16.0	2.42	-1.55	0.830147999999999	0.03697383390216155	1
83	40.0	17.0	2.39	-1.65	0.7798359999999992	0.034639409426462237	1
84	40.0	13.0	2.43	-1.25	1.0439739999999988	0.04553215708594195	1
85	40.0	15.0	2.39	-1.45	0.8930379999999989	0.03918228279386712	1
86	40.0	16.0	2.3600000000000003	-1.55	0.830147999999999	0.036848072562358274	1
87	40.0	19.0	2.31	-1.8499999999999999	0.6980789999999993	0.030525720746184284	1
88	40.0	14.0	2.38	-1.35	0.9685059999999989	0.04199772985244041	1
89	40.0	15.0	2.35	-1.45	0.8930379999999989	0.039093484419263455	1
90	40.0	18.0	2.3	-1.75	0.7358129999999992	0.03220338983050847	1
91	40.0	20.0	2.27	-1.9500000000000002	0.6603449999999994	0.028764805414551606	1
92	40.0	15.0	2.32	-1.45	0.8930379999999989	0.03902714932126697	1
93	40.0	16.0	2.3	-1.55	0.830147999999999	0.03672316384180791	1
94	40.0	17.0	2.28	-1.65	0.7798359999999992	0.034424379232505645	1
95	40.0	19.0	2.25	-1.8499999999999999	0.6980789999999993	0.030422535211267608	1
96	40.0	21.0	2.2199999999999998	-2.0500000000000003	0.6226109999999994	0.027559055118110232	1
97	40.0	22.0	2.21	-2.15	0.5911659999999995	0.026419336706014616	1
98	40.0	17.0	2.25	-1.65	0.7798359999999992	0.03436619718309859	1
99	40.0	18.0	2.23	-1.75	0.7358129999999993	0.032076533483398985	1
100	40.0	19.0	2.2199999999999998	-1.8499999999999999	0.6980789999999993	0.030371203599550055	1
101	40.0	20.0	2.2	-1.9500000000000002	0.6603449999999994	0.028651685393258425	1
102	40.0	21.0	2.19	-2.0500000000000003	0.6226109999999994	0.027512633352049412	1
103	40.0	22.0	2.1799999999999997	-2.15	0.5911659999999994	0.02637485970819304	1
104	40.0	18.0	2.21	-1.75	0.7358129999999993	0.03204047217537943	1
105	40.0	19.0	2.1900000000000004	-1.8499999999999999	0.6980789999999993	0.03032004491858507	1
106	40.0	20.0	2.18	-1.9500000000000002	0.6603449999999993	0.02861952861952862	1
107	40.0	21.0	2.17	-2.0500000000000003	0.6226109999999994	0.02748177229388671	1
108	40.0	22.0	2.16	-2.15	0.5911659999999994	0.026345291479820628	1
109	40.0	10.0	2.58	0.0	1.3400085452859463	0.057405281285878296	1
110	40.0	11.0	2.55	0.0	1.2246855550358868	0.05214899713467049	1
111	40.0	12.0	2.52	0.0	1.1290337600357532	0.04748283752860412	1
112	40.0	13.0	2.49	-1.25	1.0439739999999988	0.04568817818389492	1
113	40.0	18.0	2.37	-1.75	0.7358129999999993	0.03233125354509359	1
114	40.0	12.0	2.46	0.0	1.1290337600357532	0.04732041049030787	1
115	40.0	17.0	2.3400000000000003	-1.65	0.7798359999999992	0.03454133635334088	1
116	40.0	13.0	2.4	-1.25	1.0439739999999988	0.045454545454545456	1
117	40.0	16.0	2.33	-1.55	0.830147999999999	0.03678551216751556	1
118	40.0	19.0	2.28	-1.8499999999999999	0.6980789999999993	0.03047404063205418	1
119	40.0	14.0	2.34	-1.35	0.9685059999999989	0.04190260475651189	1
120	40.0	15.0	2.31	-1.45	0.8930379999999989	0.039005087620124355	1
121	40.0	18.0	2.26	-1.75	0.7358129999999993	0.032130777903043965	1
122	40.0	20.0	2.23	-1.9500000000000002	0.6603449999999994	0.028700056274620148	1
123	40.0	15.0	2.28	-1.45	0.8930379999999989	0.03893905191873589	1
124	40.0	16.0	2.26	-1.55	0.830147999999999	0.03664036076662908	1
125	40.0	17.0	2.2399999999999998	-1.65	0.7798359999999992	0.03434684684684684	1
126	40.0	19.0	2.21	-1.8499999999999999	0.6980789999999993	0.030354131534569985	1
127	40.0	21.0	2.1799999999999997	-2.0500000000000003	0.6226109999999994	0.02749719416386083	1
128	40.0	22.0	2.17	-2.15	0.5911659999999994	0.026360067302299495	1
129	40.0	17.0	2.22	-1.65	0.7798359999999992	0.0343082114735658	1
130	40.0	18.0	2.2	-1.75	0.7358129999999993	0.03202247191011236	1
131	40.0	20.0	2.17	-1.9500000000000002	0.6603449999999994	0.028603477285473924	1
132	40.0	21.0	2.16	-2.0500000000000003	0.6226109999999994	0.027466367713004484	1
133	40.0	22.0	2.1500000000000004	-2.15	0.5911659999999994	0.02633053221288515	1
134	40.0	18.0	2.17	-1.75	0.7358129999999994	0.03196859226023556	1
135	40.0	19.0	2.1500000000000004	-1.8499999999999999	0.6980789999999993	0.030252100840336135	1
136	40.0	20.0	2.14	-1.9500000000000002	0.6603449999999994	0.02855543113101904	1
137	40.0	21.0	2.13	-2.0500000000000003	0.6226109999999994	0.02742025741466144	1
138	40.0	22.0	2.12	-2.15	0.5911659999999995	0.026286353467561523	1
139	40.0	19.0	2.13	-1.8499999999999999	0.6980789999999993	0.0302182428651371	1
140	40.0	20.0	2.12	-1.9500000000000002	0.6603449999999994	0.028523489932885907	1
141	40.0	21.0	2.1100000000000003	-2.0500000000000003	0.6226109999999994	0.027389603130240355	1
142	40.0	22.0	2.1	-2.15	0.5911659999999994	0.026256983240223464	1
143	40.0	12.0	2.4400000000000004	0.0	1.1290337600357532	0.04726651480637813	1
144	40.0	13.0	2.41	-1.25	1.0439739999999988	0.04548038658328596	1
145	40.0	14.0	2.39	-1.35	0.9685059999999989	0.04202157864849517	1
146	40.0	15.0	2.37	-1.45	0.8930379999999989	0.039137833238797506	1
147	40.0	16.0	2.35	-1.55	0.830147999999999	0.0368271954674221	1
148	40.0	17.0	2.3200000000000003	-1.65	0.7798359999999992	0.034502262443438916	1
149	40.0	13.0	2.37	-1.25	1.0439739999999988	0.0453771979580261	1
150	40.0	14.0	2.35	-1.35	0.9685059999999989	0.041926345609065156	1
151	40.0	15.0	2.33	-1.45	0.8930379999999989	0.03904923599320882	1
152	40.0	16.0	2.3000000000000003	-1.55	0.830147999999999	0.03672316384180791	1
153	40.0	14.0	2.31	-1.35	0.9685059999999989	0.041831543244771056	1
154	40.0	15.0	2.2800000000000002	-1.45	0.8930379999999989	0.03893905191873589	1
155	40.0	16.0	2.27	-1.55	0.830147999999999	0.03666102650874224	1
156	40.0	19.0	2.22	-1.8499999999999999	0.6980789999999993	0.030371203599550055	1
157	40.0	21.0	2.1900000000000004	-2.0500000000000003	0.6226109999999994	0.027512633352049412	1
158	40.0	15.0	2.2600000000000002	-1.45	0.8930379999999989	0.03889515219842165	1
159	40.0	16.0	2.24	-1.55	0.8301479999999991	0.03659909909909911	1
160	40.0	17.0	2.1900000000000004	-1.65	0.7798359999999992	0.034250421111734985	1
161	40.0	19.0	2.16	-1.8499999999999999	0.6980789999999993	0.030269058295964126	1
162	40.0	18.0	2.1500000000000004	-1.75	0.7358129999999993	0.031932773109243695	1
163	40.0	19.0	2.1	-1.8499999999999999	0.6980789999999993	0.03016759776536313	1
164	40.0	20.0	2.09	-1.9500000000000002	0.6603449999999994	0.02847571189279732	1
165	40.0	21.0	2.08	-2.0500000000000003	0.6226109999999994	0.027343749999999997	1
166	40.0	22.0	2.0700000000000003	-2.15	0.5911659999999994	0.02621305075292805	1
167	40.0	20.0	2.0700000000000003	-1.9500000000000002	0.6603449999999993	0.028443948689347465	1
168	40.0	21.0	2.06	-2.0500000000000003	0.6226109999999994	0.027313266443701224	1
169	40.0	22.0	2.04	-2.15	0.5911659999999994	0.02616926503340757	1
170	40.0	14.0	2.2800000000000002	-1.35	0.9685059999999989	0.0417607223476298	1
171	40.0	15.0	2.25	-1.45	0.8930379999999989	0.038873239436619716	1
172	40.0	15.0	2.22	-1.45	0.8930379999999989	0.03880764904386951	1
173	40.0	16.0	2.2	-1.55	0.830147999999999	0.03651685393258427	1
174	40.0	17.0	2.18	-1.65	0.7798359999999992	0.03423120089786756	1
175	40.0	21.0	2.12	-2.0500000000000003	0.6226109999999994	0.027404921700223715	1
176	40.0	22.0	2.1100000000000003	-2.15	0.5911659999999995	0.026271660145332585	1
177	40.0	17.0	2.16	-1.65	0.7798359999999992	0.034192825112107625	1
178	40.0	18.0	2.14	-1.75	0.7358129999999993	0.031914893617021274	1
179	40.0	20.0	2.1100000000000003	-1.9500000000000002	0.6603449999999994	0.028507546115148125	1
180	40.0	21.0	2.1	-2.0500000000000003	0.6226109999999994	0.027374301675977656	1
181	40.0	22.0	2.09	-2.15	0.5911659999999994	0.026242322724734785	1
182	40.0	18.0	2.1100000000000003	-1.75	0.7358129999999994	0.03186137506987143	1
183	40.0	19.0	2.09	-1.8499999999999999	0.6980789999999993	0.030150753768844223	1
184	40.0	20.0	2.08	-1.9500000000000002	0.6603449999999994	0.028459821428571428	1
185	40.0	21.0	2.0700000000000003	-2.0500000000000003	0.6226109999999995	0.027328499721137756	1
186	40.0	22.0	2.06	-2.15	0.5911659999999994	0.0261984392419175	1
187	40.0	19.0	2.0700000000000003	-1.8499999999999999	0.6980789999999992	0.030117122141662022	1
188	40.0	20.0	2.06	-1.9500000000000002	0.6603449999999994	0.028428093645484948	1
189	40.0	21.0	2.05	-2.0500000000000003	0.6226109999999994	0.027298050139275765	1
190	40.0	20.0	2.04	-1.9500000000000002	0.6603449999999994	0.02839643652561247	1
191	40.0	21.0	2.0300000000000002	-2.0500000000000003	0.6226109999999994	0.027267668336115748	1
192	40.0	22.0	2.0100000000000002	-2.15	0.5911659999999994	0.02612562534741523	1
193	40.0	15.0	2.2	-1.45	0.8930379999999989	0.03876404494382022	1
194	40.0	16.0	2.18	-1.55	0.830147999999999	0.03647586980920314	1
195	40.0	17.0	2.13	-1.65	0.7798359999999992	0.03413542249580302	1
196	40.0	18.0	2.09	-1.75	0.7358129999999993	0.03182579564489112	1
197	40.0	19.0	2.05	-1.8499999999999999	0.6980789999999994	0.03008356545961003	1
198	40.0	22.0	2.02	-2.15	0.5911659999999994	0.026140155728587317	1
199	40.0	20.0	2.02	-1.9500000000000002	0.6603449999999995	0.02836484983314794	1
200	40.0	21.0	2.01	-2.0500000000000003	0.6226109999999994	0.02723735408560311	1
201	40.0	22.0	1.99	-2.15	0.5911659999999995	0.026096612992781786	1
202	40.0	17.0	2.1	-1.65	0.7798359999999992	0.03407821229050279	1
203	40.0	18.0	2.08	-1.75	0.7358129999999993	0.031808035714285705	1
204	40.0	20.0	2.05	-1.9500000000000002	0.6603449999999994	0.028412256267409473	1
205	40.0	21.0	2.04	-2.0500000000000003	0.6226109999999994	0.02728285077951002	1
206	40.0	22.0	2.0300000000000002	-2.15	0.5911659999999994	0.026154702281580414	1
207	40.0	18.0	2.06	-1.75	0.7358129999999993	0.03177257525083611	1
208	40.0	19.0	2.04	-1.8499999999999999	0.6980789999999993	0.030066815144766147	1
209	40.0	20.0	2.0300000000000002	-1.9500000000000002	0.6603449999999994	0.028380634390651086	1
210	40.0	21.0	2.02	-2.0500000000000003	0.6226109999999994	0.02725250278086763	1
211	40.0	22.0	2.01	-2.15	0.5911659999999994	0.026125625347415225	1
212	40.0	19.0	2.02	-1.8499999999999999	0.6980789999999993	0.03003337041156841	1
213	40.0	20.0	2.01	-1.9500000000000002	0.6603449999999994	0.02834908282379099	1
214	40.0	21.0	2.0	-2.0500000000000003	0.6226109999999994	0.02722222222222222	1
215	40.0	20.0	1.99	-1.9500000000000002	0.6603449999999994	0.028317601332593003	1
216	40.0	21.0	1.98	-2.0500000000000003	0.6226109999999994	0.02719200887902331	1
217	40.0	22.0	1.96	-2.15	0.5911659999999994	0.026053215077605323	1
218	40.0	18.0	2.04	-1.75	0.7358129999999993	0.03173719376391982	1
219	40.0	19.0	2.0	-1.8499999999999999	0.6980789999999993	0.030000000000000002	1
220	40.0	22.0	1.97	-2.15	0.5911659999999994	0.026067665002773154	1
221	40.0	20.0	1.96	-1.9500000000000002	0.6603449999999993	0.02827050997782705	1
222	40.0	21.0	1.95	-2.0500000000000003	0.6226109999999994	0.027146814404432132	1
223	40.0	22.0	1.93	-2.15	0.5911659999999994	0.02600996126175982	1
224	40.0	10.0	2.5500000000000003	0.0	1.3400085452859463	0.05730659025787966	1
225	40.0	11.0	2.5200000000000005	0.0	1.2246855550358868	0.05205949656750572	1
226	40.0	12.0	2.49	0.0	1.1290337600357532	0.04740148486579098	1
227	40.0	13.0	2.46	-1.25	1.0439739999999988	0.04561003420752566	1
228	40.0	14.0	2.43	-1.35	0.9685059999999989	0.0421172453044963	1
229	40.0	15.0	2.41	-1.45	0.8930379999999989	0.03922683342808413	1
230	40.0	16.0	2.39	-1.55	0.830147999999999	0.03691084611016468	1
231	40.0	17.0	2.37	-1.65	0.7798359999999992	0.0346001134429949	1
232	40.0	18.0	2.3400000000000003	-1.75	0.7358129999999993	0.03227633069082672	1
233	40.0	12.0	2.4299999999999997	0.0	1.1290337600357532	0.04723961297666476	1
234	40.0	17.0	2.31	-1.65	0.7798359999999993	0.034482758620689655	1
235	40.0	16.0	2.23	-1.55	0.830147999999999	0.03657850309510411	1
236	40.0	17.0	2.21	-1.65	0.7798359999999992	0.034288926363125354	1
237	40.0	19.0	2.18	-1.8499999999999999	0.6980789999999993	0.030303030303030304	1
238	40.0	21.0	2.1500000000000004	-2.0500000000000003	0.6226109999999994	0.02745098039215686	1
239	40.0	22.0	2.14	-2.15	0.5911659999999994	0.02631578947368421	1
240	40.0	19.0	2.12	-1.8499999999999999	0.6980789999999993	0.0302013422818792	1
241	40.0	12.0	2.4000000000000004	0.0	1.1290337600357532	0.0471590909090909	1
242	40.0	16.0	2.31	-1.55	0.830147999999999	0.03674392312040701	1
243	40.0	17.0	2.2800000000000002	-1.65	0.7798359999999992	0.034424379232505645	1
244	40.0	13.0	2.33	-1.25	1.0439739999999988	0.045274476513865305	1
245	40.0	15.0	2.29	-1.45	0.8930379999999989	0.03896103896103895	1
246	40.0	16.0	2.2600000000000002	-1.55	0.830147999999999	0.03664036076662909	1
247	40.0	14.0	2.27	-1.35	0.9685059999999989	0.04173716864072194	1
248	40.0	15.0	2.24	-1.45	0.8930379999999989	0.03885135135135135	1
249	40.0	18.0	2.19	-1.75	0.7358129999999993	0.032004491858506456	1
250	40.0	20.0	2.16	-1.9500000000000002	0.6603449999999994	0.02858744394618834	1
251	40.0	17.0	2.1500000000000004	-1.65	0.7798359999999992	0.03417366946778711	1
252	40.0	18.0	2.13	-1.75	0.7358129999999993	0.03189703413542249	1
253	40.0	20.0	2.1	-1.9500000000000002	0.6603449999999994	0.028491620111731845	1
254	40.0	21.0	2.09	-2.0500000000000003	0.6226109999999995	0.02735901730876605	1
255	40.0	22.0	2.08	-2.15	0.5911659999999994	0.02622767857142857	1
256	40.0	19.0	2.06	-1.8499999999999999	0.6980789999999993	0.030100334448160536	1
257	40.0	22.0	2.0	-2.15	0.5911659999999994	0.02611111111111111	1
258	40.0	14.0	2.25	-1.35	0.9685059999999989	0.041690140845070424	1
259	40.0	16.0	2.21	-1.55	0.830147999999999	0.03653738055087128	1
260	40.0	17.0	2.19	-1.65	0.7798359999999992	0.034250421111734985	1
261	40.0	15.0	2.19	-1.45	0.8930379999999989	0.03874227961819203	1
262	40.0	16.0	2.17	-1.55	0.830147999999999	0.03645541222658441	1
263	40.0	17.0	2.15	-1.65	0.7798359999999992	0.03417366946778711	1
264	40.0	22.0	1.98	-2.15	0.5911659999999994	0.026082130965593784	1
265	40.0	15.0	2.16	-1.45	0.8930379999999989	0.03867713004484305	1
266	40.0	16.0	2.14	-1.55	0.8301479999999991	0.03639417693169093	1
267	40.0	17.0	2.12	-1.65	0.7798359999999992	0.03411633109619687	1
268	40.0	22.0	2.05	-2.15	0.5911659999999994	0.02618384401114206	1
269	40.0	17.0	2.09	-1.65	0.7798359999999992	0.034059184812953655	1
270	40.0	18.0	2.0700000000000003	-1.75	0.7358129999999993	0.03179029559397657	1
271	40.0	18.0	2.05	-1.75	0.7358129999999993	0.03175487465181058	1
272	40.0	19.0	2.0300000000000002	-1.8499999999999999	0.6980789999999993	0.030050083472454095	1
273	40.0	19.0	2.01	-1.8499999999999999	0.6980789999999993	0.030016675931072816	1
274	40.0	20.0	2.0	-1.9500000000000002	0.6603449999999994	0.028333333333333335	1
275	40.0	21.0	1.99	-2.0500000000000003	0.6226109999999994	0.027207107162687393	1
276	40.0	20.0	1.98	-1.9500000000000002	0.6603449999999994	0.02830188679245283	1
277	40.0	21.0	1.97	-2.0500000000000003	0.6226109999999994	0.02717692734331669	1
278	40.0	22.0	1.95	-2.15	0.5911659999999994	0.0260387811634349	1
279	40.0	17.0	2.0700000000000003	-1.65	0.7798359999999992	0.03402119353039598	1
280	40.0	18.0	2.0300000000000002	-1.75	0.7358129999999993	0.03171953255425709	1
281	40.0	19.0	1.99	-1.8499999999999999	0.6980789999999993	0.029983342587451414	1
282	40.0	18.0	2.01	-1.75	0.7358129999999993	0.03168426903835463	1
283	40.0	19.0	1.97	-1.8499999999999999	0.6980789999999993	0.029950083194675542	1
284	40.0	22.0	1.94	-2.15	0.5911659999999995	0.02602436323366556	1
285	40.0	20.0	1.93	-1.9500000000000002	0.6603449999999994	0.028223574986164915	1
286	40.0	21.0	1.92	-2.0500000000000003	0.6226109999999994	0.027101769911504425	1
287	40.0	22.0	1.9	-2.15	0.5911659999999994	0.02596685082872928	1
288	40.0	12.0	2.38	0.0	1.129033760035753	0.04710556186152099	1
289	40.0	13.0	2.35	-1.25	1.0439739999999988	0.045325779036827205	1
290	40.0	14.0	2.33	-1.35	0.9685059999999989	0.0418788907753254	1
291	40.0	16.0	2.29	-1.55	0.830147999999999	0.03670242800677583	1
292	40.0	17.0	2.2600000000000002	-1.65	0.7798359999999992	0.03438556933483653	1
293	40.0	18.0	2.25	-1.75	0.7358129999999993	0.032112676056338024	1
294	40.0	19.0	2.23	-1.8499999999999999	0.6980789999999994	0.03038829487900957	1
295	40.0	13.0	2.31	-1.25	1.0439739999999988	0.04522328999434709	1
296	40.0	14.0	2.29	-1.35	0.9685059999999989	0.04178430265386787	1
297	40.0	15.0	2.27	-1.45	0.8930379999999989	0.03891708967851099	1
298	40.0	17.0	2.23	-1.65	0.7798359999999992	0.03432751828925155	1
299	40.0	19.0	2.19	-1.8499999999999999	0.6980789999999993	0.03032004491858507	1
300	40.0	14.0	2.22	-1.35	0.9685059999999989	0.04161979752530933	1
301	40.0	15.0	2.14	-1.45	0.8930379999999989	0.03863381858902575	1
302	40.0	16.0	2.12	-1.55	0.830147999999999	0.036353467561521254	1
303	40.0	17.0	2.05	-1.65	0.7798359999999993	0.033983286908077996	1
304	40.0	20.0	1.94	-1.9500000000000002	0.6603449999999994	0.02823920265780731	1
305	40.0	21.0	1.93	-2.0500000000000003	0.6226109999999994	0.027116768123962368	1
306	40.0	22.0	1.91	-2.15	0.5911659999999994	0.025981205085682697	1
307	40.0	18.0	1.99	-1.75	0.7358129999999993	0.03164908384230982	1
308	40.0	19.0	1.95	-1.8499999999999999	0.6980789999999993	0.029916897506925208	1
309	40.0	22.0	1.92	-2.15	0.5911659999999994	0.02599557522123894	1
310	40.0	20.0	1.91	-1.9500000000000002	0.6603449999999994	0.028192371475953566	1
311	40.0	21.0	1.9	-2.0500000000000003	0.6226109999999994	0.027071823204419886	1
312	40.0	22.0	1.88	-2.15	0.5911659999999995	0.02593818984547461	1
313	40.0	14.0	2.2	-1.35	0.9685059999999989	0.041573033707865165	1
314	40.0	15.0	2.17	-1.45	0.8930379999999989	0.038698822209758836	1
315	40.0	16.0	2.16	-1.55	0.830147999999999	0.03643497757847534	1
316	40.0	17.0	2.14	-1.65	0.7798359999999993	0.0341545352743561	1
317	40.0	18.0	2.12	-1.75	0.7358129999999993	0.03187919463087248	1
318	40.0	19.0	2.1100000000000003	-1.8499999999999999	0.6980789999999993	0.030184460592509784	1
319	40.0	17.0	2.08	-1.65	0.7798359999999992	0.03404017857142857	1
320	40.0	15.0	2.12	-1.45	0.8930379999999989	0.03859060402684564	1
321	40.0	16.0	2.1	-1.55	0.830147999999999	0.036312849162011177	1
322	40.0	17.0	2.0300000000000002	-1.65	0.7798359999999991	0.03394546466332777	1
323	40.0	20.0	1.92	-1.9500000000000002	0.6603449999999994	0.028207964601769914	1
324	40.0	21.0	1.91	-2.0500000000000003	0.6226109999999994	0.02708678828081813	1
325	40.0	22.0	1.89	-2.15	0.5911659999999994	0.025952512424075095	1
326	40.0	18.0	1.97	-1.75	0.7358129999999993	0.03161397670549084	1
327	40.0	19.0	1.93	-1.8499999999999999	0.6980789999999993	0.029883785279468736	1
328	40.0	20.0	1.89	-1.9500000000000002	0.6603449999999994	0.02816123688569851	1
329	40.0	21.0	1.88	-2.0500000000000003	0.6226109999999994	0.02704194260485651	1
330	40.0	22.0	1.8599999999999999	-2.15	0.5911659999999994	0.025909592061742006	1
331	40.0	15.0	2.1	-1.45	0.8930379999999989	0.038547486033519554	1
332	40.0	16.0	2.08	-1.55	0.830147999999999	0.036272321428571425	1
333	40.0	17.0	2.06	-1.65	0.7798359999999992	0.03400222965440356	1
334	40.0	17.0	2.01	-1.65	0.7798359999999992	0.0339077265147304	1
335	40.0	19.0	1.98	-1.8499999999999999	0.6980789999999993	0.029966703662597117	1
336	40.0	20.0	1.9	-1.9500000000000002	0.6603449999999994	0.028176795580110495	1
337	40.0	21.0	1.89	-2.0500000000000003	0.6226109999999994	0.027056874654886803	1
